match_num,teams,match_id,winner
86,"Kayn,Morgana,Lucian,AurelionSol,Renekton,Teemo,Nunu,Akali,Irelia,Karthus",2930726173,0
87,"Aatrox,Ryze,Zilean,Sivir,Neeko,Hecarim,Pyke,Cassiopeia,Yasuo,Galio",2930849895,1
88,"Irelia,Brand,Zoe,Khazix,Talon,Heimerdinger,Urgot,Ahri,Rakan,Camille",2930823685,1
89,"Hecarim,Cassiopeia,Lucian,Khazix,Rakan,Blitzcrank,MasterYi,Urgot,Brand,Diana",2930748950,0
90,"Lucian,Yasuo,Neeko,Cassiopeia,Zilean,Nocturne,Jhin,Mordekaiser,Blitzcrank,Kennen",2930755070,0
91,"Thresh,Kled,Sion,Elise,Cassiopeia,Anivia,Zilean,Quinn,Ezreal,LeeSin",2930760271,1
92,"Leblanc,Lucian,Sion,Khazix,Bard,Ekko,Thresh,Akali,Ezreal,LeeSin",2930326189,0
93,"Kennen,Irelia,Soraka,MasterYi,Galio,Neeko,LeeSin,Rammus,Talon,Lucian",2930171438,1
94,"Irelia,Gragas,Ezreal,Alistar,Akali,Riven,Aatrox,Lissandra,MasterYi,Pyke",2929528779,1
95,"Ahri,Karma,Camille,Thresh,Lucian,Soraka,Aatrox,Kennen,Elise,Ezreal",2929489531,1
96,"Zoe,Fiora,Ezreal,Elise,Nunu,Jayce,Ahri,Zyra,RekSai,Kaisa",2929478215,1
97,"Zyra,Camille,Leblanc,Lissandra,MissFortune,Graves,Yasuo,Gragas,Kled,Lucian",2930841864,0
98,"Kayn,Ezreal,Thresh,Urgot,Lissandra,Rumble,Camille,Kennen,Lucian,Pyke",2929739581,1
99,"Kaisa,Lissandra,Blitzcrank,Irelia,Pantheon,Camille,Lucian,Janna,Zoe,Akali",2929730858,1
100,"Ekko,Kaisa,Alistar,Urgot,Khazix,Ezreal,Braum,XinZhao,Rumble,Aatrox",2929629871,1
101,"Mordekaiser,Evelynn,Cassiopeia,Irelia,Thresh,Riven,Lux,Lissandra,Caitlyn,Fiddlesticks",2929597831,1
102,"Irelia,Blitzcrank,Camille,Lissandra,Lucian,Velkoz,LeeSin,MissFortune,Leblanc,Talon",2929548900,0
103,"Leona,Irelia,Vi,Jhin,Urgot,Nidalee,Renekton,Syndra,Kaisa,Janna",2929524402,1
104,"Zed,Zilean,Olaf,Urgot,Cassiopeia,MonkeyKing,Thresh,Jhin,Pantheon,Yasuo",2929501606,0
105,"Pyke,Lissandra,Ezreal,Gragas,Jax,Neeko,Blitzcrank,Camille,Kennen,Sivir",2929462050,1
