match_num,teams,match_id,winner
75,"Aatrox,Thresh,Katarina,Khazix,Jhin,Pyke,Lucian,Ahri,Kled,Graves",2902136843,0
76,"Thresh,Nautilus,Talon,Lucian,Nidalee,Yasuo,Bard,Xayah,XinZhao,Malphite",2901445455,0
77,"Lucian,Aatrox,Khazix,Singed,Alistar,Fiora,Janna,Ryze,Ezreal,LeeSin",2892171336,0
78,"Fiddlesticks,Sivir,Malphite,Gragas,Anivia,Thresh,Vayne,Ekko,Evelynn,Urgot",2892116833,1
79,"XinZhao,Malzahar,Sion,Braum,Lucian,Ezreal,Pantheon,Ivern,Urgot,Xerath",2892079207,1
80,"Thresh,XinZhao,Lissandra,Zed,Lucian,Kaisa,Yorick,Graves,Gragas,Kayle",2924279493,1
81,"Ashe,Darius,Pantheon,Nami,Ahri,Lulu,Irelia,Skarner,Jinx,Janna",2924227825,1
82,"Khazix,Urgot,Lissandra,Leblanc,Lucian,Kassadin,Ezreal,Pyke,Yorick,Kayn",2921131439,0
83,"Lucian,Kayn,Karma,Syndra,Gangplank,Kennen,Kindred,Yorick,Sivir,Thresh",2915687619,1
84,"Yorick,Syndra,Khazix,Lucian,Braum,Darius,Ivern,Ahri,Thresh,Draven",2914335520,0
85,"Camille,Gangplank,Yorick,Twitch,Zilean,Khazix,Karthus,Fizz,Braum,Kaisa",2912768687,1
86,"Alistar,Twitch,Galio,Khazix,Darius,Veigar,Evelynn,Yorick,Draven,Shyvana",2912760925,1
87,"Skarner,Pyke,Akali,Jhin,Veigar,Riven,Trundle,Ekko,MasterYi,Vayne",2912572091,1
88,"Gangplank,Anivia,Graves,Velkoz,Khazix,Darius,Lux,Kayn,Lucian,Pyke",2912554576,0
89,"Mordekaiser,Kayn,Zyra,Aatrox,Cassiopeia,Lucian,MissFortune,Yorick,Galio,Shaco",2912509372,0
90,"Kayn,Heimerdinger,Jhin,Sion,Kassadin,Ezreal,Teemo,Brand,Ekko,Kindred",2916632304,1
91,"Teemo,Jhin,Thresh,Lissandra,Pantheon,Heimerdinger,TahmKench,Ashe,Kayn,Sion",2916604553,0
92,"Kaisa,Thresh,Hecarim,Ekko,Gragas,Lucian,Braum,Fiora,XinZhao,Ahri",2916558796,0
93,"Morgana,Karthus,Jhin,MasterYi,Viktor,Yasuo,XinZhao,Soraka,Lucian,JarvanIV",2915926031,1
94,"Kindred,Kennen,Teemo,Poppy,Akali,JarvanIV,Anivia,Lucian,Jhin,Evelynn",2915898973,0
95,"Khazix,Blitzcrank,Syndra,Lucian,Kled,Varus,Sona,Karthus,JarvanIV,Ekko",2915902637,0
96,"Caitlyn,Kassadin,Sion,Bard,RekSai,Ezreal,Kayn,Syndra,Janna,Urgot",2902354946,1
97,"Lissandra,Morgana,Amumu,Darius,Varus,Thresh,Leblanc,Fiddlesticks,Sion,Twitch",2902325600,0
98,"Yasuo,Kaisa,Shaco,Syndra,Rakan,Morgana,Jhin,Leblanc,Nunu,Jax",2902323364,1
99,"Renekton,Zyra,Mordekaiser,Xayah,Sion,Rengar,Yasuo,Kaisa,Rakan,Poppy",2898758245,1
100,"Ezreal,Rumble,Nocturne,Riven,Kayle,Kaisa,Zilean,Katarina,Khazix,Camille",2927479747,0
101,"Soraka,Rengar,Ekko,MasterYi,Lucian,Katarina,Jhin,Lulu,Riven,Skarner",2915100650,1
102,"Gnar,Jhin,Brand,LeeSin,Katarina,Ezreal,Ahri,Karthus,Fiora,Pyke",2915049647,0
103,"Lulu,Yasuo,Viktor,Kaisa,Khazix,Ahri,Jhin,Sona,Camille,Diana",2915043887,1
104,"Kindred,Ahri,Mordekaiser,JarvanIV,Jax,Leona,Khazix,Katarina,Singed,Lucian",2913794905,0
105,"Braum,Sion,LeeSin,Twitch,Yasuo,Jax,Zyra,Kayn,Katarina,Kaisa",2913746509,0
106,"Braum,Lucian,Lissandra,Akali,Khazix,Tryndamere,Morgana,Katarina,XinZhao,Jinx",2901605952,0
107,"Kaisa,Kayn,Darius,Leona,Syndra,Alistar,XinZhao,Poppy,Katarina,Xayah",2901583267,0
108,"Graves,MissFortune,Irelia,Nami,Tryndamere,Nidalee,Blitzcrank,Viktor,Xerath,Ezreal",2888069316,0
110,"Vayne,Camille,Yorick,Kassadin,Lulu,Leblanc,Garen,Thresh,Ezreal,Khazix",2931725951,0
111,"Yasuo,Lucian,Camille,Malzahar,Blitzcrank,Kassadin,Xerath,Rengar,Gragas,Vayne",2931710008,0
112,"Urgot,Thresh,Karthus,Malzahar,Jhin,Morgana,Camille,Draven,Velkoz,Sion",2931684458,1
113,"Xerath,Leona,Neeko,Renekton,Ashe,Leblanc,Alistar,Ezreal,Pantheon,Yasuo",2931656571,0
114,"Neeko,Morgana,Kennen,Kindred,Draven,Graves,Pyke,Jhin,Viktor,Zed",2931628146,1
115,"LeeSin,Jinx,Neeko,Riven,Bard,Lissandra,Elise,Kled,Lux,Kaisa",2931401311,0
116,"Warwick,Rakan,Kayle,Xayah,Neeko,Soraka,Jinx,Irelia,TwistedFate,Graves",2931383876,0
117,"Pantheon,Varus,Cassiopeia,LeeSin,Soraka,Sona,Caitlyn,Zyra,Jax,Shaco",2931145385,1
118,"Pyke,Malphite,Lucian,Shaco,Kled,Zyra,Olaf,Jhin,Gnar,Ekko",2931143782,1
119,"Graves,Ezreal,Kennen,Cassiopeia,Alistar,Pyke,Gragas,Jayce,Vayne,Neeko",2931117154,1
120,"Zed,Lucian,Urgot,Nami,Nunu,Rakan,Viktor,Kayn,Gragas,MissFortune",2931656399,0
121,"Poppy,Thresh,Ezreal,Xerath,Garen,Cassiopeia,LeeSin,Urgot,Lucian,Braum",2931638669,1
122,"Rengar,Bard,Leblanc,Jayce,Jhin,Lucian,Heimerdinger,Gangplank,Morgana,Khazix",2920127499,0
123,"Volibear,Zilean,Lucian,Viktor,LeeSin,Nasus,Shaco,Ezreal,Velkoz,Irelia",2917934477,0
124,"Jhin,Aatrox,Camille,Darius,Sona,Ezreal,Vladimir,Yasuo,XinZhao,Velkoz",2897966567,0
125,"Vayne,Annie,LeeSin,Maokai,Velkoz,Gragas,Irelia,Zed,Sivir,Braum",2890234499,1
126,"Ezreal,Thresh,Fizz,Gragas,Renekton,LeeSin,Vayne,Orianna,Leona,Sion",2890227632,0
127,"Viktor,Nami,Graves,Sion,Kaisa,AurelionSol,DrMundo,Draven,Thresh,Amumu",2890216643,1
128,"Veigar,Olaf,Irelia,Ziggs,Heimerdinger,TwistedFate,Janna,Gragas,Sion,Vayne",2886520755,1
129,"Evelynn,Velkoz,Jhin,Sion,Blitzcrank,Ezreal,Leona,Gragas,Ekko,Riven",2886512770,1
130,"MasterYi,Irelia,Renekton,Thresh,Brand,Kaisa,Soraka,Camille,Gragas,Illaoi",2931254247,0
131,"Thresh,Hecarim,Draven,Irelia,Darius,Urgot,Khazix,Ashe,Xerath,Pyke",2929921580,1
132,"Irelia,Riven,Brand,Jinx,Rammus,Lucian,Kayn,Darius,Morgana,Anivia",2929472322,1
133,"Velkoz,Rengar,Pyke,Ornn,Kled,Renekton,Malphite,Neeko,Lucian,Graves",2929425238,0
134,"Mordekaiser,Nidalee,Lucian,Thresh,Jhin,Pyke,Yasuo,Ornn,Orianna,XinZhao",2929387262,1
135,"Pantheon,Ezreal,Nunu,Lux,Soraka,RekSai,Sivir,Janna,Irelia,Darius",2928509355,0
136,"Viktor,Nidalee,Alistar,Jhin,TwistedFate,Pyke,Brand,Camille,Darius,Yasuo",2914286198,0
137,"MasterYi,Fizz,Viktor,Xayah,Pyke,Kayle,Alistar,Illaoi,Sivir,Camille",2913717764,0
138,"Soraka,Jayce,Darius,Khazix,Kaisa,Twitch,Zoe,Warwick,Jax,Karthus",2913704019,1
139,"Taliyah,Lucian,Alistar,Darius,Katarina,Pyke,Renekton,Azir,Draven,Jayce",2913409449,1
