match_num,teams,match_id,winner
68,"Jhin,Khazix,Alistar,Kassadin,Garen,Zyra,Karma,Kindred,Ezreal,Singed",2931421866,0
69,"Ashe,Neeko,Anivia,Zyra,Darius,Renekton,LeeSin,Jhin,Thresh,Cassiopeia",2930906146,1
70,"Kassadin,Renekton,Elise,Pyke,Karthus,Jhin,Darius,Zyra,Nunu,Zed",2930841556,1
71,"Yasuo,Thresh,Malphite,Elise,Sivir,Khazix,MissFortune,Kennen,Kayle,Zyra",2930826515,1
72,"Lucian,Graves,Malzahar,Zyra,Yasuo,Jax,Ezreal,Orianna,Nami,Rammus",2930779528,1
73,"Jayce,Zyra,XinZhao,Neeko,Jhin,Kassadin,RekSai,Kindred,Morgana,Jax",2930676981,0
74,"Thresh,Ahri,Jhin,LeeSin,Diana,Zyra,Ashe,Kennen,Illaoi,Camille",2930675590,1
75,"Cassiopeia,Draven,Illaoi,Thresh,RekSai,Rumble,LeeSin,Camille,Caitlyn,Zyra",2930664250,1
76,"Rammus,Thresh,Ahri,Riven,Ezreal,Alistar,Neeko,Vayne,Kayn,Fiora",2931438380,0
77,"Lux,Tryndamere,Pyke,Vi,Lucian,Renekton,Velkoz,JarvanIV,Ezreal,Brand",2928899934,0
78,"Kaisa,Zilean,Kled,LeeSin,Irelia,Kayn,MissFortune,Ahri,Brand,Riven",2928870831,0
79,"Katarina,LeeSin,Kaisa,Aatrox,Soraka,Orianna,Rengar,Singed,Morgana,Lucian",2890903654,0
80,"Camille,Vayne,Heimerdinger,Rakan,Singed,Kaisa,Leblanc,Sejuani,Gragas,Nami",2873553923,0
81,"Lux,Kaisa,Hecarim,Talon,Shen,Trundle,Syndra,Ezreal,Singed,Udyr",2857212050,0
82,"Nautilus,Zed,Graves,Vayne,Thresh,Jhin,Viktor,Braum,Singed,XinZhao",2857189297,1
83,"Sion,MonkeyKing,Vayne,Fiddlesticks,TwistedFate,Draven,Vi,Ezreal,Lux,Fiora",2918248967,1
84,"Zyra,Renekton,Zilean,Lux,Jax,Lucian,Pyke,MasterYi,Akali,Garen",2908111833,1
85,"Morgana,Jax,Diana,Darius,Jhin,Thresh,Ahri,MasterYi,MissFortune,Renekton",2908067028,0
86,"Sion,Caitlyn,Nami,Syndra,Graves,Garen,Kaisa,Shaco,Yasuo,Sona",2908038742,0
87,"Draven,Irelia,Shen,Kayn,Ahri,Gragas,Vayne,Sona,Fiora,Lissandra",2931458954,0
88,"Katarina,Velkoz,Gragas,Irelia,Ezreal,Kayn,Malphite,MissFortune,Malzahar,Thresh",2931420373,0
89,"Ezreal,Brand,Zed,Pantheon,JarvanIV,Yasuo,Irelia,LeeSin,Lux,Karma",2929885064,0
90,"Ezreal,Pantheon,Kayn,Annie,Bard,Janna,Tryndamere,Kaisa,Lissandra,Nidalee",2929882619,0
91,"Bard,Lissandra,Talon,Vayne,Khazix,Yasuo,Kayn,Darius,Neeko,Thresh",2931378136,1
92,"Draven,Talon,Hecarim,Udyr,Thresh,Graves,Pyke,Nautilus,Lucian,Xerath",2928054078,0
93,"LeeSin,Renekton,Sivir,TahmKench,Morgana,Lucian,Jayce,Thresh,Xerath,Kayn",2915002713,1
94,"Tryndamere,Pyke,Vayne,Elise,Leblanc,Blitzcrank,Kaisa,Poppy,AurelionSol,Kayn",2930765935,1
95,"Thresh,LeeSin,Vayne,Sivir,Lissandra,Urgot,Zyra,Kaisa,Yasuo,Kayn",2930742960,0
96,"Teemo,MasterYi,Xerath,Sivir,Sona,Leblanc,Ahri,Rengar,Ezreal,Urgot",2930718652,1
97,"Fizz,Ezreal,Khazix,Pyke,Darius,Leona,Kled,Lucian,XinZhao,Yasuo",2930715182,1
98,"Kayn,Zed,Chogath,Thresh,Tristana,Kled,Pyke,Camille,Fizz,Lucian",2930731459,1
99,"Thresh,Syndra,Jax,Nidalee,Kaisa,Pyke,Kled,Ezreal,Leblanc,Kindred",2930699088,0
100,"Ekko,Volibear,Nasus,Khazix,Morgana,Kayn,Thresh,Ezreal,Zoe,Katarina",2928131368,1
101,"Morgana,Kaisa,LeeSin,Jayce,Riven,Jhin,Graves,Garen,Ekko,Veigar",2931432660,1
102,"AurelionSol,Thresh,Graves,Camille,Kaisa,Heimerdinger,LeeSin,Lucian,Teemo,Nami",2931252619,1
103,"Sion,Khazix,Aatrox,Mordekaiser,Lux,Kayn,Vayne,Kassadin,Veigar,Jax",2928753875,1
104,"Urgot,Ekko,Brand,Karthus,Jhin,Braum,Renekton,Velkoz,Lucian,Jax",2928708587,0
105,"Garen,Sivir,Leblanc,Evelynn,Lissandra,Ezreal,Graves,Mordekaiser,Alistar,Katarina",2928688601,1
106,"Sion,MasterYi,Ezreal,Blitzcrank,Vladimir,Sivir,Irelia,Pantheon,Khazix,Veigar",2927942132,0
107,"Zyra,Jhin,Gangplank,Zed,XinZhao,Ahri,Veigar,Kaisa,Camille,Gnar",2927729949,0
108,"Morgana,Xerath,Ashe,MonkeyKing,Camille,Sivir,Lissandra,Alistar,Urgot,Khazix",2927702687,0
109,"Graves,Vayne,Lissandra,Alistar,Heimerdinger,Gragas,Fiora,Lucian,Blitzcrank,Syndra",2927079670,1
110,"MissFortune,Fizz,Pyke,Volibear,Chogath,Karthus,MonkeyKing,Kayn,Zed,Alistar",2927047361,1
111,"Bard,Nidalee,Sivir,Camille,Kennen,Akali,Twitch,Thresh,Urgot,Rammus",2924811260,1
112,"Elise,Soraka,Irelia,Aatrox,Caitlyn,Kindred,MasterYi,Fiddlesticks,Teemo,Kennen",2924653273,0
113,"Yasuo,Thresh,Graves,Karthus,Irelia,Ezreal,Ryze,Shaco,Kennen,Karma",2924533002,1
114,"Udyr,Irelia,Viktor,Lucian,Janna,Xayah,Camille,Pyke,Shaco,Kennen",2924322661,1
115,"Lucian,Orianna,Shaco,Kennen,Taric,Irelia,Nocturne,Yasuo,Galio,Brand",2924289706,0
116,"Fiddlesticks,Nunu,Azir,Jhin,Cassiopeia,LeeSin,Morgana,Xayah,Ornn,Kennen",2919940206,0
117,"LeeSin,Jhin,Brand,Yasuo,Velkoz,Twitch,Garen,Kennen,Camille,Janna",2919937199,1
118,"Brand,Nocturne,Ezreal,Garen,Kennen,Renekton,Orianna,Lux,Rengar,Lucian",2919897303,0
119,"Ezreal,Nidalee,Bard,Jax,Kennen,Khazix,Brand,Lux,Fiora,Jhin",2919862514,1
120,"Darius,Kennen,Annie,Jinx,Karthus,Jhin,Karma,Viktor,Udyr,Ryze",2918831465,1
121,"Thresh,Draven,Vladimir,MasterYi,Zed,Kaisa,Rumble,Graves,Leona,Riven",2931373711,1
122,"Camille,Rumble,Leblanc,Jhin,Lux,Swain,Vi,Blitzcrank,Sion,Ezreal",2931349018,0
123,"Vayne,Irelia,MasterYi,Bard,Kled,Riven,Ekko,Heimerdinger,Blitzcrank,Graves",2931029092,1
124,"Karma,Tristana,LeeSin,Galio,Mordekaiser,Riven,Viktor,Lucian,Pyke,RekSai",2931010304,1
125,"Orianna,Draven,Riven,Brand,Amumu,Nami,Lucian,Kayn,Ahri,Jax",2930907553,0
126,"Neeko,Thresh,Jax,Ezreal,Gragas,Blitzcrank,Kaisa,Xerath,Khazix,Riven",2930911895,1
127,"Camille,Draven,Xerath,Riven,Blitzcrank,Udyr,Kassadin,Thresh,Renekton,Lucian",2930875126,0
128,"Kindred,Cassiopeia,Camille,Kaisa,Nami,MissFortune,Zed,Taliyah,Thresh,Sion",2911137326,1
129,"Talon,Riven,Camille,Twitch,Rakan,Viktor,AurelionSol,Graves,Pyke,Sivir",2900280221,0
130,"Caitlyn,Pyke,Vladimir,Urgot,Kindred,Thresh,Rammus,Varus,Irelia,Fiora",2900236415,1
131,"Sivir,Jax,Nami,TwistedFate,Rengar,Aatrox,Kled,Thresh,Taliyah,Lucian",2892781264,1
