match_num,teams,match_id,winner
132,"Viktor,Ashe,Riven,Warwick,Soraka,KogMaw,Draven,Nautilus,Volibear,Elise",2930954096,0
133,"Elise,Lissandra,Jhin,Jax,Velkoz,Taliyah,Gnar,Veigar,Graves,Ezreal",2930625339,0
134,"Garen,Ezreal,Graves,Lux,Zyra,Teemo,Kindred,Thresh,Lucian,Kaisa",2930621881,0
135,"Soraka,Viktor,Zed,Lucian,Gragas,Irelia,Brand,Karthus,Jax,TwistedFate",2930616982,1
136,"Lucian,Nidalee,Nami,Kayle,Riven,Katarina,Skarner,Aatrox,Morgana,Jhin",2930590094,1
137,"Pyke,Sion,Jhin,Amumu,Vladimir,Kassadin,Teemo,Sivir,Thresh,Graves",2931308822,0
138,"Irelia,Amumu,TwistedFate,Thresh,Jinx,Nidalee,Zyra,MissFortune,Neeko,Riven",2926973876,1
139,"Camille,Veigar,Gangplank,Thresh,Vayne,Fizz,Kennen,Vi,Leona,Draven",2926949961,0
140,"Jhin,Alistar,Kayn,Riven,Leblanc,Ashe,Rengar,Zoe,Ezreal,Yasuo",2923214949,0
141,"Draven,Zyra,Darius,LeeSin,Malzahar,Jax,Lissandra,Rengar,Blitzcrank,Lucian",2923177617,1
142,"Lucian,Rengar,Alistar,Jax,Ekko,Janna,Cassiopeia,Viktor,Kayn,Jhin",2922476565,0
143,"Lux,Blitzcrank,Gragas,Lucian,Syndra,Vayne,Rengar,Riven,Graves,Janna",2922448574,1
144,"Tryndamere,Yasuo,Draven,MasterYi,Thresh,Lucian,Quinn,Leblanc,Alistar,Rengar",2922391679,1
145,"Aatrox,Lucian,Sona,Jax,Camille,Rengar,Zyra,Tristana,Renekton,Orianna",2922362576,1
146,"Nunu,Ahri,Morgana,Sivir,Maokai,Orianna,Caitlyn,Thresh,Rengar,Viktor",2921577956,1
147,"Thresh,Mordekaiser,Diana,Lux,Draven,Rengar,Katarina,Soraka,Viktor,Ezreal",2921592304,1
148,"Leblanc,Maokai,Rengar,Jhin,Riven,Kennen,JarvanIV,Morgana,Rakan,Ezreal",2921559042,0
149,"Urgot,Brand,Kaisa,Cassiopeia,XinZhao,Thresh,MasterYi,Draven,Rengar,Karthus",2921443251,1
160,"Draven,Hecarim,Cassiopeia,Urgot,Alistar,Ekko,Lucian,Thresh,Jax,Twitch",2930548285,0
161,"Hecarim,Jayce,Twitch,Thresh,Ekko,Yasuo,Sion,Velkoz,LeeSin,Swain",2930530046,0
162,"Pyke,Leblanc,Velkoz,Khazix,Jhin,Neeko,Nami,Camille,Sion,Lucian",2928166687,0
163,"Ashe,Jax,Zed,Gragas,Taric,Irelia,Kindred,Blitzcrank,Ekko,Neeko",2928146302,0
164,"Talon,Darius,Heimerdinger,Blitzcrank,LeeSin,Sona,XinZhao,MissFortune,Ahri,Kled",2927619177,0
165,"Zyra,Ekko,Jax,Twitch,Riven,Zoe,Ashe,MasterYi,Camille,Thresh",2927631479,0
166,"Velkoz,Ashe,Amumu,Zoe,Fiora,Xayah,Morgana,Aatrox,Sion,Nocturne",2927585186,1
167,"Kayn,Lissandra,Zyra,Heimerdinger,Zed,Aatrox,Hecarim,Karthus,Galio,Blitzcrank",2930231930,0
168,"Rengar,Renekton,Ezreal,Lucian,Leona,Galio,Nunu,Urgot,Tristana,Taric",2928632875,0
169,"Thresh,Caitlyn,Evelynn,Diana,Karthus,Nunu,Maokai,Ezreal,Galio,Yorick",2928626573,1
170,"Soraka,Neeko,MasterYi,Malphite,Katarina,Brand,Camille,Irelia,Rammus,Draven",2930639306,0
171,"Fiddlesticks,Trundle,MissFortune,Pantheon,Leblanc,Malphite,Jax,Draven,Vladimir,XinZhao",2930636459,0
172,"JarvanIV,Ezreal,Darius,Alistar,Zoe,Yasuo,Renekton,MonkeyKing,Kayn,Nautilus",2930635530,0
173,"Pantheon,MissFortune,Neeko,Nautilus,DrMundo,XinZhao,Diana,Jayce,Thresh,Xayah",2930642858,0
174,"Pantheon,Leblanc,Soraka,Varus,Gangplank,Zoe,Poppy,MissFortune,Leona,Khazix",2930617125,0
175,"Viktor,Gragas,Malphite,Soraka,Varus,Renekton,Malzahar,Vi,Velkoz,Caitlyn",2930612703,0
176,"Teemo,Zoe,Vi,Karma,Lucian,Alistar,Graves,Vladimir,Orianna,Neeko",2930576080,0
177,"Kayle,Lucian,Fiora,Kayn,Morgana,Graves,Janna,MissFortune,Yasuo,Kassadin",2930238002,0
178,"Irelia,Olaf,Veigar,Camille,Ezreal,Orianna,Lucian,Leona,Darius,Shaco",2929299949,1
179,"Rammus,Veigar,Kaisa,Yasuo,Malphite,Irelia,Pyke,Ezreal,Kayn,Karma",2929276470,1
180,"Caitlyn,Syndra,Alistar,LeeSin,Illaoi,Fiddlesticks,Camille,Khazix,Jhin,Karma",2920159699,1
181,"Karthus,Vayne,Lux,Hecarim,Quinn,Teemo,Tristana,Zed,Fiddlesticks,Twitch",2920176713,1
182,"Nocturne,Rumble,Sion,Fiddlesticks,Ashe,Ezreal,Sona,Shaco,Viktor,AurelionSol",2920164025,1
183,"Yasuo,Kaisa,Lux,Riven,Jax,Tryndamere,Fiddlesticks,Ashe,Sion,Fizz",2920172397,0
184,"Brand,Kassadin,Fiora,Shaco,Jhin,Graves,Ahri,Lucian,TwistedFate,Fiddlesticks",2919808748,1
185,"Xayah,Orianna,Fiddlesticks,Aatrox,Shaco,Nami,LeeSin,Yasuo,Leblanc,Jinx",2919792320,1
186,"Draven,Graves,Thresh,Anivia,Camille,Fiddlesticks,Kaisa,Kindred,Veigar,Tryndamere",2919782716,1
187,"Varus,Zed,XinZhao,Brand,Akali,Lissandra,Nidalee,Fiddlesticks,Viktor,Twitch",2919754272,1
188,"Sion,Leona,Varus,RekSai,Yasuo,Karthus,Jhin,Fiddlesticks,Shaco,Singed",2919707035,1
189,"Irelia,Pantheon,Jhin,Fiddlesticks,Hecarim,Ornn,Akali,Morgana,Khazix,Karthus",2919278950,0
190,"Brand,Karthus,Ahri,Kayn,Fiora,Nocturne,Nasus,Viktor,Jhin,Thresh",2930600149,1
191,"LeeSin,Anivia,Morgana,Sion,Karthus,Irelia,Lucian,Neeko,XinZhao,Viktor",2930584983,0
192,"Mordekaiser,Kayn,Ekko,Draven,Brand,Ezreal,Sona,Varus,Zoe,Graves",2930544424,0
193,"LeeSin,Jax,Katarina,Zyra,Ashe,Ezreal,Lissandra,Camille,Janna,Khazix",2930517354,0
194,"Graves,Blitzcrank,Diana,Ashe,Mordekaiser,Twitch,Kayn,Yasuo,Nami,Vladimir",2930489164,1
195,"Neeko,XinZhao,Bard,Irelia,Sivir,Kennen,Nunu,Lux,Veigar,Blitzcrank",2929669033,1
196,"MasterYi,Thresh,Neeko,Rumble,Caitlyn,Pantheon,XinZhao,Cassiopeia,Teemo,Kennen",2929201383,1
197,"Graves,Ezreal,Singed,Janna,Cassiopeia,Khazix,Jax,Neeko,Karthus,Xerath",2929176622,1
198,"Orianna,Khazix,Jhin,Kennen,Malphite,Veigar,Caitlyn,Neeko,Leona,Singed",2929170090,0
199,"Kayn,Teemo,Thresh,Veigar,Twitch,Nami,Renekton,KogMaw,LeeSin,Fizz",2929118346,1
200,"Neeko,Urgot,Lucian,Thresh,Chogath,Leblanc,LeeSin,Sion,KogMaw,Shaco",2927831982,1
201,"Anivia,Varus,Graves,Jayce,Janna,Lissandra,Lucian,Leona,Pantheon,Teemo",2930326577,0
202,"Graves,Leblanc,Leona,MissFortune,Darius,Lucian,MasterYi,Galio,Zilean,Shyvana",2930286925,0
203,"Urgot,Caitlyn,Karthus,Zilean,Zac,Thresh,Zed,Shaco,Mordekaiser,Singed",2930247620,1
204,"Ahri,Renekton,Rengar,Bard,TwistedFate,Syndra,Zilean,Lucian,Taric,MasterYi",2930241300,1
205,"Zilean,DrMundo,Neeko,LeeSin,Jhin,Gragas,Kaisa,Jayce,Riven,Rammus",2930203216,0
206,"XinZhao,Leblanc,Velkoz,Jhin,Urgot,Nami,Xerath,Twitch,Kayn,Jax",2929762488,1
207,"Leblanc,Camille,MissFortune,Teemo,Neeko,Annie,Leona,Jhin,Kindred,Fiora",2929760159,1
208,"MissFortune,Ahri,Poppy,Lulu,Nidalee,Lucian,Nami,Shyvana,Camille,Darius",2929730318,0
209,"TwistedFate,Riven,Kayn,Lucian,Xerath,Jax,Syndra,Jinx,Nami,Evelynn",2929693994,0
210,"Thresh,XinZhao,Chogath,MissFortune,Yasuo,Lucian,Xerath,Vayne,Karma,LeeSin",2931258821,1
211,"Lucian,Talon,Graves,Velkoz,Alistar,Kayn,Kassadin,Renekton,Nami,Ezreal",2931252802,1
212,"Graves,Sion,Ahri,Malzahar,Braum,Zoe,Jayce,Lucian,Camille,Thresh",2929676175,1
213,"Alistar,Lucian,Riven,LeeSin,Ahri,Darius,Kaisa,Graves,Cassiopeia,Kennen",2929503222,0
214,"Fiora,Rengar,Zoe,Alistar,Twitch,Karma,Fizz,Kennen,Lucian,Gragas",2927666561,1
215,"Velkoz,Kayn,Vladimir,Rakan,Tryndamere,Karma,Olaf,Lucian,Khazix,Fiora",2927637503,1
216,"Pyke,Kaisa,Ahri,Nidalee,Fiora,Shen,Taric,MasterYi,Rakan,Vayne",2900294474,1
217,"Amumu,Riven,Kaisa,Lissandra,Fiddlesticks,Ekko,Graves,Pyke,Lucian,Garen",2900255091,1
218,"Shen,Tristana,Aatrox,Leblanc,Rammus,Yasuo,Kaisa,Shaco,Nami,Gangplank",2900225583,1
219,"Kaisa,Nami,Yasuo,Hecarim,Riven,Malphite,Nocturne,Sona,Ezreal,Neeko",2931148652,1
220,"Thresh,MissFortune,LeeSin,Kassadin,Jax,Lux,Kindred,Draven,TahmKench,Pyke",2931135652,0
221,"Nautilus,Jinx,Cassiopeia,Kayn,MissFortune,Pantheon,Twitch,Ezreal,Soraka,Heimerdinger",2931130027,1
222,"TwistedFate,Lucian,Brand,Irelia,Khazix,Neeko,Sivir,Udyr,Ekko,Riven",2931124227,0
223,"Fiora,Lucian,Blitzcrank,Ahri,Camille,Soraka,Khazix,Riven,Kaisa,Velkoz",2931091832,0
224,"Blitzcrank,Lucian,Pantheon,LeeSin,Ahri,Leona,Kaisa,Zoe,Rengar,Lissandra",2931057536,0
225,"Ezreal,TwistedFate,Aatrox,Bard,Volibear,Kayn,Syndra,Garen,Yasuo,Taric",2930619856,1
226,"Irelia,Braum,Malphite,Ezreal,Elise,Sona,Jayce,Leblanc,Lucian,Udyr",2930594094,1
227,"Brand,Jax,Kindred,Akali,Kaisa,Fiora,Xayah,Rakan,Nidalee,Neeko",2930576587,0
228,"Warwick,Teemo,Diana,Jhin,Lux,Twitch,Nautilus,JarvanIV,Neeko,Fiora",2930558573,1
229,"Evelynn,Lissandra,Tryndamere,Rakan,Jhin,Jinx,Nami,Darius,Khazix,Malphite",2931075150,0
230,"Brand,Malphite,Ahri,JarvanIV,Vayne,Kayn,Twitch,Leona,Veigar,Tryndamere",2931053193,0
231,"Leblanc,Camille,MissFortune,Teemo,Neeko,Annie,Leona,Jhin,Kindred,Fiora",2929760159,1
232,"Orianna,LeeSin,Lucian,Zilean,Aatrox,Sion,Kayn,Vayne,Karma,Katarina",2929735018,0
233,"Leona,Nocturne,Fiora,Ashe,Zoe,MasterYi,Rakan,Diana,Sion,Ezreal",2929716967,0
234,"Yasuo,Soraka,XinZhao,Gangplank,Vayne,Fiora,Lucian,Lulu,JarvanIV,Kayle",2929689144,1
235,"Yasuo,Khazix,Sona,Sion,Ezreal,Jhin,Nami,Zed,Fiddlesticks,Fiora",2929671020,0
